timestamp,open,high,low,close
2022-02-25 16:00:00,1.43699,1.43755,1.43200,1.43267
2022-02-25 17:00:00,1.43267,1.43530,1.43195,1.43466
2022-02-25 18:00:00,1.43461,1.43491,1.43240,1.43346
2022-02-25 19:00:00,1.43353,1.43448,1.43250,1.43390
2022-02-25 20:00:00,1.43398,1.43418,1.43110,1.43174
2022-02-25 21:00:00,1.43173,1.43260,1.43030,1.43072
2022-02-27 23:00:00,1.42052,1.42414,1.41904,1.42244
2022-02-28 00:00:00,1.42244,1.42642,1.42136,1.42594
2022-02-28 01:00:00,1.42605,1.42825,1.42570,1.42718
2022-02-28 02:00:00,1.42718,1.42810,1.42498,1.42769
2022-02-28 03:00:00,1.42762,1.42835,1.42635,1.42754
2022-02-28 04:00:00,1.42752,1.42924,1.42662,1.42808
2022-02-28 05:00:00,1.42808,1.42822,1.42650,1.42741
2022-02-28 06:00:00,1.42731,1.42802,1.42600,1.42643
2022-02-28 07:00:00,1.42638,1.42737,1.42576,1.42633
2022-02-28 08:00:00,1.42631,1.42999,1.42450,1.42892
2022-02-28 09:00:00,1.42893,1.43005,1.42598,1.42827
2022-02-28 10:00:00,1.42820,1.42839,1.42542,1.42727
2022-02-28 11:00:00,1.42719,1.43061,1.42620,1.43012
2022-02-28 12:00:00,1.43010,1.43018,1.42708,1.42824
2022-02-28 13:00:00,1.42826,1.42834,1.42420,1.42492
2022-02-28 14:00:00,1.42496,1.42849,1.42374,1.42738
2022-02-28 15:00:00,1.42739,1.42828,1.42528,1.42595
2022-02-28 16:00:00,1.42596,1.42692,1.42030,1.42436
2022-02-28 17:00:00,1.42436,1.42551,1.42042,1.42114
2022-02-28 18:00:00,1.42115,1.42242,1.41957,1.42151
2022-02-28 19:00:00,1.42161,1.42354,1.42075,1.42333
2022-02-28 20:00:00,1.42343,1.42405,1.42257,1.42359
2022-02-28 21:00:00,1.42360,1.42404,1.42025,1.42121
2022-02-28 22:00:00,1.42114,1.42204,1.42015,1.42123
2022-02-28 23:00:00,1.42107,1.42204,1.42050,1.42190
2022-03-01 00:00:00,1.42191,1.42193,1.42009,1.42038
2022-03-01 01:00:00,1.42047,1.42120,1.41940,1.42022
2022-03-01 02:00:00,1.42024,1.42058,1.41900,1.41970
2022-03-01 03:00:00,1.41967,1.42001,1.41788,1.41858
2022-03-01 04:00:00,1.41851,1.42013,1.41820,1.41925
2022-03-01 05:00:00,1.41927,1.41936,1.41830,1.41876
2022-03-01 06:00:00,1.41877,1.42020,1.41840,1.41965
2022-03-01 07:00:00,1.41966,1.41991,1.41860,1.41926
2022-03-01 08:00:00,1.41927,1.42267,1.41829,1.42237
2022-03-01 09:00:00,1.42235,1.42235,1.41932,1.42100
2022-03-01 10:00:00,1.42099,1.42251,1.41730,1.41839
2022-03-01 11:00:00,1.41849,1.41895,1.41520,1.41629
2022-03-01 12:00:00,1.41631,1.41777,1.41519,1.41701
2022-03-01 13:00:00,1.41701,1.41720,1.41499,1.41594
2022-03-01 14:00:00,1.41601,1.41666,1.41337,1.41413
2022-03-01 15:00:00,1.41414,1.41451,1.41064,1.41202
2022-03-01 16:00:00,1.41202,1.41397,1.41148,1.41200
2022-03-01 17:00:00,1.41213,1.41285,1.40914,1.41115
2022-03-01 18:00:00,1.41119,1.41538,1.41065,1.41370
2022-03-01 19:00:00,1.41373,1.41721,1.41290,1.41625
2022-03-01 20:00:00,1.41627,1.41790,1.41575,1.41725
2022-03-01 21:00:00,1.41726,1.41869,1.41620,1.41820
2022-03-01 22:00:00,1.41819,1.41842,1.41653,1.41676
2022-03-01 23:00:00,1.41689,1.41795,1.41590,1.41652
2022-03-02 00:00:00,1.41666,1.41804,1.41588,1.41640
2022-03-02 01:00:00,1.41645,1.41699,1.41539,1.41660
2022-03-02 02:00:00,1.41669,1.41670,1.41496,1.41565
2022-03-02 03:00:00,1.41564,1.41615,1.41405,1.41511
2022-03-02 04:00:00,1.41513,1.41532,1.41398,1.41434
2022-03-02 05:00:00,1.41438,1.41488,1.41370,1.41479
2022-03-02 06:00:00,1.41440,1.41507,1.41333,1.41388
2022-03-02 07:00:00,1.41387,1.41418,1.41221,1.41286
2022-03-02 08:00:00,1.41285,1.41494,1.41096,1.41218
2022-03-02 09:00:00,1.41218,1.41243,1.40912,1.40951
2022-03-02 10:00:00,1.40954,1.41020,1.40658,1.40848
2022-03-02 11:00:00,1.40848,1.41146,1.40798,1.41097
2022-03-02 12:00:00,1.41086,1.41159,1.40800,1.40958
2022-03-02 13:00:00,1.40957,1.41105,1.40791,1.41040
2022-03-02 14:00:00,1.41080,1.41086,1.40698,1.40921
2022-03-02 15:00:00,1.40923,1.40925,1.40574,1.40650
2022-03-02 16:00:00,1.40662,1.40874,1.40346,1.40517
2022-03-02 17:00:00,1.40508,1.41045,1.40335,1.40524
2022-03-02 18:00:00,1.40523,1.40638,1.40284,1.40617
2022-03-02 19:00:00,1.40607,1.40729,1.40492,1.40629
2022-03-02 20:00:00,1.40635,1.40826,1.40566,1.40728
2022-03-02 21:00:00,1.40732,1.40776,1.40438,1.40544
2022-03-02 22:00:00,1.40542,1.40584,1.40364,1.40405
2022-03-02 23:00:00,1.40381,1.40547,1.40299,1.40475
2022-03-03 00:00:00,1.40487,1.40543,1.40370,1.40518
2022-03-03 01:00:00,1.40529,1.40546,1.40330,1.40380
2022-03-03 02:00:00,1.40392,1.40433,1.40314,1.40360
2022-03-03 03:00:00,1.40355,1.40407,1.40276,1.40356
2022-03-03 04:00:00,1.40359,1.40408,1.40206,1.40270
2022-03-03 05:00:00,1.40277,1.40310,1.40170,1.40209
2022-03-03 06:00:00,1.40216,1.40254,1.40115,1.40199
2022-03-03 07:00:00,1.40199,1.40217,1.39908,1.40004
2022-03-03 08:00:00,1.40006,1.40070,1.39873,1.39916
2022-03-03 09:00:00,1.39915,1.40020,1.39630,1.39867
2022-03-03 10:00:00,1.39875,1.39963,1.39719,1.39887
2022-03-03 11:00:00,1.39887,1.40086,1.39818,1.40002
2022-03-03 12:00:00,1.40008,1.40140,1.39861,1.40071
2022-03-03 13:00:00,1.40076,1.40161,1.39886,1.39939
2022-03-03 14:00:00,1.39943,1.40157,1.39780,1.40121
2022-03-03 15:00:00,1.40120,1.40287,1.39950,1.40012
2022-03-03 16:00:00,1.40021,1.40164,1.39851,1.40115
2022-03-03 17:00:00,1.40115,1.40201,1.39947,1.40119
2022-03-03 18:00:00,1.40119,1.40122,1.39800,1.40099
2022-03-03 19:00:00,1.40100,1.40306,1.40066,1.40223
2022-03-03 20:00:00,1.40232,1.40314,1.40150,1.40230
2022-03-03 21:00:00,1.40230,1.40361,1.40180,1.40290
