timestamp,open,high,low,close
2022-02-25 04:00:00,1.99984,2.00330,1.99976,2.00110
2022-02-25 05:00:00,2.00109,2.00129,1.99844,1.99946
2022-02-25 06:00:00,1.99949,1.99993,1.99806,1.99938
2022-02-25 07:00:00,1.99940,2.00018,1.99777,1.99804
2022-02-25 08:00:00,1.99785,1.99896,1.99529,1.99816
2022-02-25 09:00:00,1.99814,1.99983,1.99509,1.99546
2022-02-25 10:00:00,1.99542,1.99821,1.99287,1.99357
2022-02-25 11:00:00,1.99357,1.99454,1.99144,1.99209
2022-02-25 12:00:00,1.99229,1.99482,1.99151,1.99254
2022-02-25 13:00:00,1.99254,1.99316,1.98902,1.98968
2022-02-25 14:00:00,1.98943,1.99003,1.98495,1.98634
2022-02-25 15:00:00,1.98637,1.98706,1.98398,1.98653
2022-02-25 16:00:00,1.98681,1.99127,1.98591,1.99072
2022-02-25 17:00:00,1.99072,1.99144,1.98822,1.98896
2022-02-25 18:00:00,1.98894,1.98987,1.98737,1.98961
2022-02-25 19:00:00,1.98961,1.98984,1.98646,1.98855
2022-02-25 20:00:00,1.98858,1.98983,1.98663,1.98695
2022-02-25 21:00:00,1.98691,1.98827,1.98610,1.98710
2022-02-27 23:00:00,1.99380,1.99587,1.98724,1.99248
2022-02-28 00:00:00,1.99330,1.99814,1.99110,1.99776
2022-02-28 01:00:00,1.99793,1.99991,1.99648,1.99849
2022-02-28 02:00:00,1.99857,2.00035,1.99669,1.99931
2022-02-28 03:00:00,1.99931,1.99944,1.99729,1.99863
2022-02-28 04:00:00,1.99856,2.00008,1.99785,1.99860
2022-02-28 05:00:00,1.99865,1.99865,1.99635,1.99690
2022-02-28 06:00:00,1.99695,1.99792,1.99560,1.99709
2022-02-28 07:00:00,1.99709,1.99728,1.99445,1.99663
2022-02-28 08:00:00,1.99669,1.99672,1.99116,1.99183
2022-02-28 09:00:00,1.99184,1.99312,1.98987,1.99247
2022-02-28 10:00:00,1.99233,1.99372,1.99070,1.99155
2022-02-28 11:00:00,1.99155,1.99279,1.98881,1.98933
2022-02-28 12:00:00,1.98991,1.99140,1.98704,1.98955
2022-02-28 13:00:00,1.98946,1.99056,1.98759,1.98858
2022-02-28 14:00:00,1.98849,1.99200,1.98829,1.99086
2022-02-28 15:00:00,1.99087,1.99109,1.98424,1.98561
2022-02-28 16:00:00,1.98578,1.98622,1.98071,1.98288
2022-02-28 17:00:00,1.98259,1.98373,1.97948,1.98126
2022-02-28 18:00:00,1.98125,1.98282,1.97945,1.98056
2022-02-28 19:00:00,1.98099,1.98355,1.97829,1.98296
2022-02-28 20:00:00,1.98296,1.98448,1.98198,1.98255
2022-02-28 21:00:00,1.98239,1.98429,1.98168,1.98244
2022-02-28 22:00:00,1.98229,1.98358,1.97806,1.98196
2022-02-28 23:00:00,1.97899,1.98255,1.97861,1.98127
2022-03-01 00:00:00,1.98068,1.98373,1.97712,1.98308
2022-03-01 01:00:00,1.98352,1.98529,1.98231,1.98370
