timestamp,open,high,low,close
2022-02-24 17:00:00,76.67200,76.85500,76.61700,76.78600
2022-02-24 18:00:00,76.78700,76.87200,76.65400,76.79200
2022-02-24 19:00:00,76.79100,77.07100,76.68600,77.02700
2022-02-24 20:00:00,77.03000,77.47700,76.96400,77.33500
2022-02-24 21:00:00,77.33300,77.58600,77.31700,77.51800
2022-02-24 22:00:00,77.53000,77.55700,77.26600,77.28200
2022-02-24 23:00:00,77.28100,77.37400,77.19700,77.22800
2022-02-25 00:00:00,77.22800,77.35300,77.22500,77.27300
2022-02-25 01:00:00,77.27800,77.52600,77.19700,77.30800
2022-02-25 02:00:00,77.31200,77.40200,77.18200,77.31500
2022-02-25 03:00:00,77.31700,77.32400,77.14900,77.23000
2022-02-25 04:00:00,77.23000,77.31300,77.08700,77.29400
2022-02-25 05:00:00,77.29600,77.40500,77.25700,77.36600
2022-02-25 06:00:00,77.36400,77.42600,77.31400,77.39400
2022-02-25 07:00:00,77.39700,77.42400,77.30400,77.36400
2022-02-25 08:00:00,77.36800,77.50700,77.31300,77.41200
2022-02-25 09:00:00,77.41100,77.41100,77.15300,77.26600
2022-02-25 10:00:00,77.26900,77.39200,77.18900,77.35700
2022-02-25 11:00:00,77.35800,77.49300,77.30800,77.48700
2022-02-25 12:00:00,77.48700,77.58600,77.36600,77.56700
2022-02-25 13:00:00,77.56500,77.85300,77.52500,77.83000
2022-02-25 14:00:00,77.83300,77.95200,77.78200,77.93800
2022-02-25 15:00:00,77.93800,77.96300,77.76100,77.80700
2022-02-25 16:00:00,77.79800,77.94600,77.71200,77.88500
2022-02-25 17:00:00,77.88500,77.99700,77.80900,77.90600
2022-02-25 18:00:00,77.90900,77.93500,77.82400,77.85500
2022-02-25 19:00:00,77.85600,77.98400,77.83000,77.92900
2022-02-25 20:00:00,77.93100,78.01700,77.85900,78.01400
2022-02-25 21:00:00,78.01400,78.02200,77.90200,77.96300
2022-02-27 23:00:00,76.88900,77.53000,76.88900,77.24300
2022-02-28 00:00:00,77.23700,77.45900,77.12400,77.34400
2022-02-28 01:00:00,77.34700,77.38800,77.22900,77.30800
2022-02-28 02:00:00,77.30600,77.39800,77.10700,77.19700
2022-02-28 03:00:00,77.19800,77.25800,77.05400,77.17500
2022-02-28 04:00:00,77.17600,77.21200,77.09100,77.13900
2022-02-28 05:00:00,77.14200,77.26300,77.12700,77.22100
2022-02-28 06:00:00,77.22600,77.31200,77.18300,77.29700
2022-02-28 07:00:00,77.29600,77.42400,77.25300,77.35900
2022-02-28 08:00:00,77.35800,77.56000,77.32300,77.54200
2022-02-28 09:00:00,77.53900,77.58700,77.42900,77.51900
2022-02-28 10:00:00,77.52200,77.61000,77.47100,77.59100
2022-02-28 11:00:00,77.59400,77.87400,77.58400,77.86800
2022-02-28 12:00:00,77.86800,77.88400,77.72400,77.77400
2022-02-28 13:00:00,77.77600,77.87000,77.74300,77.76400
2022-02-28 14:00:00,77.76300,77.80300,77.64600,77.68500
2022-02-28 15:00:00,77.69000,77.89800,77.64900,77.84000
