timestamp,open,high,low,close
2022-02-25 20:00:00,83.49000,83.60500,83.43700,83.60200
2022-02-25 21:00:00,83.58000,83.60300,83.49000,83.54000
2022-02-27 23:00:00,82.44700,83.19500,82.41300,82.94700
2022-02-28 00:00:00,82.91500,83.18100,82.75300,83.05300
2022-02-28 01:00:00,83.05200,83.11000,82.92100,83.00000
2022-02-28 02:00:00,83.01000,83.17700,82.87000,82.95200
2022-02-28 03:00:00,82.95400,83.01300,82.73800,82.84400
2022-02-28 04:00:00,82.84600,82.95300,82.77000,82.88800
2022-02-28 05:00:00,82.88900,83.01100,82.87000,82.98500
2022-02-28 06:00:00,82.98200,83.03100,82.89000,82.97000
2022-02-28 07:00:00,82.98300,83.11200,82.96000,83.01000
2022-02-28 08:00:00,83.03500,83.25800,82.99300,83.18900
2022-02-28 09:00:00,83.19500,83.24800,83.08000,83.17200
2022-02-28 10:00:00,83.17500,83.25800,83.11600,83.19600
2022-02-28 11:00:00,83.18000,83.44000,83.18000,83.43400
2022-02-28 12:00:00,83.43500,83.45000,83.29000,83.36200
2022-02-28 13:00:00,83.36400,83.49200,83.33000,83.40000
2022-02-28 14:00:00,83.41500,83.44600,83.31600,83.40100
2022-02-28 15:00:00,83.39900,83.48700,83.34000,83.44400
2022-02-28 16:00:00,83.44500,83.62200,83.34000,83.56800
2022-02-28 17:00:00,83.56800,83.70500,83.44000,83.58000
2022-02-28 18:00:00,83.58500,83.59000,83.38000,83.45000
2022-02-28 19:00:00,83.47700,83.50600,83.35000,83.40000
2022-02-28 20:00:00,83.42200,83.46700,83.23800,83.42500
2022-02-28 21:00:00,83.42200,83.51800,83.35000,83.47000
2022-02-28 22:00:00,83.47000,83.53000,83.41000,83.47800
2022-02-28 23:00:00,83.48300,83.52700,83.44400,83.48000
2022-03-01 00:00:00,83.48500,83.63700,83.45800,83.53200
2022-03-01 01:00:00,83.53600,83.63800,83.44600,83.60300
2022-03-01 02:00:00,83.59700,83.71100,83.56000,83.62900
2022-03-01 03:00:00,83.63000,83.71000,83.58000,83.66900
2022-03-01 04:00:00,83.66700,83.66900,83.42000,83.50400
2022-03-01 05:00:00,83.50500,83.60600,83.48000,83.57000
2022-03-01 06:00:00,83.58900,83.62200,83.49700,83.57700
2022-03-01 07:00:00,83.57700,83.73800,83.54700,83.73400
2022-03-01 08:00:00,83.73400,83.85900,83.68000,83.79400
2022-03-01 09:00:00,83.79500,83.80800,83.61000,83.71700
2022-03-01 10:00:00,83.72000,83.75500,83.41000,83.48500
2022-03-01 11:00:00,83.48600,83.56400,83.37000,83.51000
2022-03-01 12:00:00,83.53300,83.59100,83.41300,83.50000
2022-03-01 13:00:00,83.50100,83.55500,83.37000,83.41800
2022-03-01 14:00:00,83.42200,83.61900,83.35000,83.55000
2022-03-01 15:00:00,83.57200,83.60300,83.44000,83.52400
2022-03-01 16:00:00,83.52500,83.58200,83.27000,83.34600
2022-03-01 17:00:00,83.34500,83.41400,83.21000,83.25000
2022-03-01 18:00:00,83.25300,83.33800,83.17500,83.28100
2022-03-01 19:00:00,83.28200,83.31100,83.11700,83.21100
2022-03-01 20:00:00,83.21200,83.32600,83.08000,83.23000
2022-03-01 21:00:00,83.23300,83.38400,83.14900,83.27100
2022-03-01 22:00:00,83.27000,83.40700,83.24000,83.29600
2022-03-01 23:00:00,83.29600,83.37400,83.25000,83.31100
2022-03-02 00:00:00,83.30100,83.41500,83.23300,83.36100
2022-03-02 01:00:00,83.37900,83.55500,83.29700,83.52200
2022-03-02 02:00:00,83.52600,83.69700,83.50000,83.65300
2022-03-02 03:00:00,83.65100,83.72800,83.53000,83.68000
2022-03-02 04:00:00,83.68400,83.74700,83.57600,83.63800
2022-03-02 05:00:00,83.64300,83.69000,83.59000,83.61200
2022-03-02 06:00:00,83.61200,83.68900,83.54600,83.63400
2022-03-02 07:00:00,83.63400,83.69200,83.48800,83.52000
2022-03-02 08:00:00,83.52400,83.58100,83.39000,83.51700
2022-03-02 09:00:00,83.52100,83.67500,83.42000,83.49500
2022-03-02 10:00:00,83.49600,83.68900,83.41000,83.59000
2022-03-02 11:00:00,83.60900,83.70300,83.55800,83.69800
2022-03-02 12:00:00,83.68000,83.75900,83.63800,83.72800
2022-03-02 13:00:00,83.72600,83.87500,83.68000,83.85700
2022-03-02 14:00:00,83.85700,83.96200,83.79000,83.92300
2022-03-02 15:00:00,83.91900,84.02100,83.84900,83.95800
2022-03-02 16:00:00,83.95800,84.01000,83.71000,83.80900
2022-03-02 17:00:00,83.80400,84.25700,83.75000,84.17800
2022-03-02 18:00:00,84.17800,84.22700,84.06100,84.18900
2022-03-02 19:00:00,84.19500,84.43900,84.17000,84.38600
2022-03-02 20:00:00,84.38300,84.42800,84.28700,84.32700
2022-03-02 21:00:00,84.32700,84.39000,84.22600,84.38000
2022-03-02 22:00:00,84.37900,84.38100,84.21900,84.27500
2022-03-02 23:00:00,84.26800,84.31300,84.19500,84.24900
2022-03-03 00:00:00,84.23000,84.27100,84.15000,84.23400
2022-03-03 01:00:00,84.24600,84.31900,84.19300,84.24200
2022-03-03 02:00:00,84.24200,84.26800,84.15000,84.21500
2022-03-03 03:00:00,84.22100,84.34100,84.10000,84.31700
2022-03-03 04:00:00,84.32100,84.32700,84.21000,84.29000
2022-03-03 05:00:00,84.29000,84.51000,84.26900,84.43900
2022-03-03 06:00:00,84.44100,84.50900,84.40600,84.49200
2022-03-03 07:00:00,84.49100,84.73700,84.47000,84.69200
2022-03-03 08:00:00,84.69600,84.73400,84.57000,84.68000
2022-03-03 09:00:00,84.68000,84.70300,84.37000,84.59000
2022-03-03 10:00:00,84.59400,84.61700,84.40000,84.51800
2022-03-03 11:00:00,84.51800,84.59700,84.47000,84.53800
2022-03-03 12:00:00,84.53600,84.56900,84.43900,84.50700
2022-03-03 13:00:00,84.49000,84.65100,84.46000,84.58800
2022-03-03 14:00:00,84.58900,84.70200,84.56000,84.66700
2022-03-03 15:00:00,84.66900,84.94700,84.61000,84.86700
2022-03-03 16:00:00,84.86600,84.90700,84.59000,84.63900
2022-03-03 17:00:00,84.63700,84.68700,84.39000,84.60400
2022-03-03 18:00:00,84.60400,84.79700,84.49400,84.56400
2022-03-03 19:00:00,84.57000,84.66600,84.49000,84.62800
2022-03-03 20:00:00,84.61300,84.64700,84.47000,84.55600
2022-03-03 21:00:00,84.55800,84.59000,84.45000,84.56300
2022-03-03 22:00:00,84.56200,84.62000,84.52900,84.59500
2022-03-03 23:00:00,84.61000,84.62800,84.55500,84.57800
2022-03-04 00:00:00,84.57500,84.76300,84.55400,84.69000
2022-03-04 01:00:00,84.70900,84.75100,84.14000,84.31500
2022-03-04 02:00:00,84.31900,84.71600,84.22000,84.61600
2022-03-04 03:00:00,84.61500,84.71200,84.51000,84.55000
2022-03-04 04:00:00,84.56800,84.65600,84.51500,84.62100
2022-03-04 05:00:00,84.62300,84.94900,84.59800,84.93200
2022-03-04 06:00:00,84.93100,85.01000,84.83000,84.90900
2022-03-04 07:00:00,84.90700,84.97200,84.79000,84.83800
2022-03-04 08:00:00,84.84000,84.96100,84.81000,84.90200
2022-03-04 09:00:00,84.90700,85.14400,84.84000,85.05600
2022-03-04 10:00:00,85.05200,85.08100,84.81000,84.83500
2022-03-04 11:00:00,84.83800,85.02400,84.79000,84.90800
2022-03-04 12:00:00,84.90800,84.96800,84.79000,84.95000
2022-03-04 13:00:00,84.95400,84.97600,84.71600,84.74800
2022-03-04 14:00:00,84.74900,84.94200,84.47000,84.71200
2022-03-04 15:00:00,84.71300,84.75000,84.31000,84.49400
2022-03-04 16:00:00,84.49400,84.55500,84.33000,84.37300
