timestamp,open,high,low,close
2022-02-28 06:00:00,1.23621,1.23776,1.23570,1.23729
2022-02-28 07:00:00,1.23738,1.23867,1.23620,1.23831
2022-02-28 08:00:00,1.23837,1.23954,1.23720,1.23797
2022-02-28 09:00:00,1.23780,1.23828,1.23570,1.23632
2022-02-28 10:00:00,1.23635,1.23804,1.23310,1.23403
2022-02-28 11:00:00,1.23401,1.23643,1.23300,1.23501
2022-02-28 12:00:00,1.23502,1.23654,1.23300,1.23430
2022-02-28 13:00:00,1.23457,1.23634,1.23382,1.23486
2022-02-28 14:00:00,1.23487,1.23796,1.23110,1.23190
2022-02-28 15:00:00,1.23234,1.23355,1.23050,1.23197
2022-02-28 16:00:00,1.23197,1.23405,1.22990,1.23121
2022-02-28 17:00:00,1.23123,1.23247,1.23000,1.23157
2022-02-28 18:00:00,1.23156,1.23230,1.22890,1.23013
2022-02-28 19:00:00,1.23027,1.23159,1.22950,1.23026
2022-02-28 20:00:00,1.23025,1.23066,1.22900,1.22951
2022-02-28 21:00:00,1.22947,1.23046,1.22870,1.23017
2022-02-28 22:00:00,1.23018,1.23086,1.22868,1.23057
2022-02-28 23:00:00,1.23005,1.23150,1.22897,1.23004
2022-03-01 00:00:00,1.23062,1.23180,1.22952,1.23130
2022-03-01 01:00:00,1.23162,1.23220,1.23080,1.23173
2022-03-01 02:00:00,1.23171,1.23332,1.23099,1.23280
2022-03-01 03:00:00,1.23311,1.23343,1.23220,1.23301
2022-03-01 04:00:00,1.23307,1.23311,1.23080,1.23144
2022-03-01 05:00:00,1.23110,1.23189,1.23070,1.23157
2022-03-01 06:00:00,1.23110,1.23253,1.23080,1.23223
2022-03-01 07:00:00,1.23222,1.23304,1.23140,1.23282
2022-03-01 08:00:00,1.23240,1.23292,1.22870,1.22940
2022-03-01 09:00:00,1.22963,1.23030,1.22810,1.23007
2022-03-01 10:00:00,1.23008,1.23060,1.22750,1.22927
2022-03-01 11:00:00,1.22922,1.23305,1.22740,1.23176
2022-03-01 12:00:00,1.23178,1.23268,1.22900,1.22995
2022-03-01 13:00:00,1.22995,1.23077,1.22880,1.22944
2022-03-01 14:00:00,1.22948,1.23280,1.22850,1.23167
2022-03-01 15:00:00,1.23166,1.23189,1.22970,1.23067
2022-03-01 16:00:00,1.23068,1.23106,1.22690,1.22751
2022-03-01 17:00:00,1.22757,1.22845,1.22320,1.22358
2022-03-01 18:00:00,1.22369,1.22555,1.22270,1.22424
2022-03-01 19:00:00,1.22428,1.22450,1.22210,1.22336
2022-03-01 20:00:00,1.22336,1.22463,1.22240,1.22347
2022-03-01 21:00:00,1.22349,1.22435,1.22260,1.22330
2022-03-01 22:00:00,1.22290,1.22448,1.22281,1.22288
2022-03-01 23:00:00,1.22307,1.22417,1.22229,1.22390
2022-03-02 00:00:00,1.22318,1.22497,1.22262,1.22470
