timestamp,open,high,low,close
2022-02-28 00:00:00,1.55266,1.55727,1.55079,1.55573
2022-02-28 01:00:00,1.55578,1.55850,1.55552,1.55668
2022-02-28 02:00:00,1.55670,1.55702,1.55290,1.55548
2022-02-28 03:00:00,1.55547,1.55587,1.55340,1.55529
2022-02-28 04:00:00,1.55533,1.55567,1.55280,1.55397
2022-02-28 05:00:00,1.55400,1.55404,1.55130,1.55225
2022-02-28 06:00:00,1.55225,1.55344,1.55090,1.55312
2022-02-28 07:00:00,1.55313,1.55350,1.55140,1.55260
2022-02-28 08:00:00,1.55261,1.55508,1.55010,1.55335
2022-02-28 09:00:00,1.55334,1.55402,1.55060,1.55314
2022-02-28 10:00:00,1.55315,1.55356,1.55060,1.55244
2022-02-28 11:00:00,1.55245,1.55552,1.55065,1.55510
2022-02-28 12:00:00,1.55509,1.55520,1.55060,1.55205
2022-02-28 13:00:00,1.55211,1.55225,1.54910,1.54990
2022-02-28 14:00:00,1.54985,1.55129,1.54810,1.55038
2022-02-28 15:00:00,1.55042,1.55111,1.54820,1.55024
2022-02-28 16:00:00,1.55020,1.55136,1.54600,1.54773
2022-02-28 17:00:00,1.54763,1.54976,1.54480,1.54588
2022-02-28 18:00:00,1.54588,1.54683,1.54370,1.54510
2022-02-28 19:00:00,1.54509,1.54597,1.54370,1.54470
2022-02-28 20:00:00,1.54535,1.54701,1.54391,1.54492
2022-02-28 21:00:00,1.54498,1.54531,1.54290,1.54386
2022-02-28 22:00:00,1.54387,1.54487,1.54262,1.54458
2022-02-28 23:00:00,1.54393,1.54530,1.54323,1.54509
2022-03-01 00:00:00,1.54501,1.54520,1.54280,1.54487
2022-03-01 01:00:00,1.54493,1.54583,1.54300,1.54470
2022-03-01 02:00:00,1.54478,1.54527,1.54180,1.54286
2022-03-01 03:00:00,1.54289,1.54308,1.53980,1.54134
2022-03-01 04:00:00,1.54135,1.54493,1.54100,1.54331
2022-03-01 05:00:00,1.54330,1.54346,1.54130,1.54208
2022-03-01 06:00:00,1.54209,1.54309,1.54040,1.54123
2022-03-01 07:00:00,1.54125,1.54164,1.53910,1.53961
2022-03-01 08:00:00,1.53967,1.54222,1.53781,1.54158
2022-03-01 09:00:00,1.54158,1.54243,1.53930,1.54103
2022-03-01 10:00:00,1.54111,1.54270,1.53770,1.53930
2022-03-01 11:00:00,1.53930,1.53967,1.53640,1.53736
2022-03-01 12:00:00,1.53736,1.53793,1.53460,1.53647
2022-03-01 13:00:00,1.53657,1.53738,1.53500,1.53599
2022-03-01 14:00:00,1.53610,1.53742,1.53330,1.53448
2022-03-01 15:00:00,1.53446,1.53482,1.53160,1.53346
2022-03-01 16:00:00,1.53341,1.53510,1.53157,1.53433
2022-03-01 17:00:00,1.53435,1.53502,1.52980,1.53219
2022-03-01 18:00:00,1.53218,1.53344,1.53030,1.53173
2022-03-01 19:00:00,1.53173,1.53408,1.53063,1.53339
2022-03-01 20:00:00,1.53332,1.53538,1.53270,1.53462
2022-03-01 21:00:00,1.53467,1.53604,1.53270,1.53464
2022-03-01 22:00:00,1.53465,1.53502,1.53190,1.53318
2022-03-01 23:00:00,1.53313,1.53402,1.53209,1.53302
2022-03-02 00:00:00,1.53323,1.53416,1.53230,1.53301
2022-03-02 01:00:00,1.53308,1.53323,1.53070,1.53162
2022-03-02 02:00:00,1.53170,1.53225,1.52880,1.52971
2022-03-02 03:00:00,1.52977,1.53012,1.52750,1.52860
2022-03-02 04:00:00,1.52869,1.52992,1.52720,1.52911
2022-03-02 05:00:00,1.52921,1.53038,1.52810,1.53026
2022-03-02 06:00:00,1.53035,1.53098,1.52800,1.52905
2022-03-02 07:00:00,1.52905,1.53077,1.52785,1.52983
2022-03-02 08:00:00,1.52984,1.53171,1.52810,1.52938
2022-03-02 09:00:00,1.52942,1.53100,1.52690,1.52929
2022-03-02 10:00:00,1.52928,1.52983,1.52460,1.52683
2022-03-02 11:00:00,1.52683,1.52933,1.52590,1.52838
2022-03-02 12:00:00,1.52839,1.52883,1.52610,1.52777
2022-03-02 13:00:00,1.52776,1.52973,1.52600,1.52817
2022-03-02 14:00:00,1.52819,1.52829,1.52470,1.52685
2022-03-02 15:00:00,1.52692,1.52698,1.52310,1.52566
2022-03-02 16:00:00,1.52566,1.52759,1.52330,1.52618
2022-03-02 17:00:00,1.52618,1.52870,1.52400,1.52463
2022-03-02 18:00:00,1.52463,1.52475,1.52200,1.52419
2022-03-02 19:00:00,1.52433,1.52478,1.52260,1.52402
2022-03-02 20:00:00,1.52402,1.52493,1.52290,1.52457
