timestamp,open,high,low,close
2022-02-25 15:00:00,1.12368,1.12497,1.12170,1.12333
2022-02-25 16:00:00,1.12323,1.12510,1.12300,1.12444
2022-02-25 17:00:00,1.12446,1.12671,1.12370,1.12590
2022-02-25 18:00:00,1.12590,1.12621,1.12330,1.12407
2022-02-25 19:00:00,1.12406,1.12606,1.12390,1.12569
2022-02-25 20:00:00,1.12569,1.12662,1.12480,1.12634
2022-02-25 21:00:00,1.12634,1.12711,1.12560,1.12657
2022-02-27 23:00:00,1.11250,1.11595,1.11227,1.11495
2022-02-28 00:00:00,1.11502,1.11881,1.11470,1.11793
2022-02-28 01:00:00,1.11803,1.11945,1.11760,1.11810
2022-02-28 02:00:00,1.11819,1.11862,1.11570,1.11706
2022-02-28 03:00:00,1.11712,1.11740,1.11440,1.11574
2022-02-28 04:00:00,1.11573,1.11610,1.11470,1.11509
2022-02-28 05:00:00,1.11508,1.11530,1.11400,1.11440
2022-02-28 06:00:00,1.11456,1.11587,1.11430,1.11562
2022-02-28 07:00:00,1.11564,1.11681,1.11530,1.11586
2022-02-28 08:00:00,1.11587,1.12000,1.11540,1.11895
2022-02-28 09:00:00,1.11896,1.11967,1.11620,1.11780
2022-02-28 10:00:00,1.11786,1.11855,1.11630,1.11778
2022-02-28 11:00:00,1.11780,1.12323,1.11760,1.12290
2022-02-28 12:00:00,1.12287,1.12296,1.11870,1.11988
2022-02-28 13:00:00,1.11990,1.12082,1.11900,1.11928
2022-02-28 14:00:00,1.11928,1.12168,1.11780,1.12124
2022-02-28 15:00:00,1.12123,1.12298,1.12030,1.12219
2022-02-28 16:00:00,1.12219,1.12365,1.11990,1.12316
2022-02-28 17:00:00,1.12316,1.12465,1.12150,1.12243
2022-02-28 18:00:00,1.12230,1.12286,1.11950,1.12048
2022-02-28 19:00:00,1.12049,1.12160,1.12020,1.12140
2022-02-28 20:00:00,1.12153,1.12237,1.12020,1.12221
2022-02-28 21:00:00,1.12221,1.12231,1.12070,1.12104
2022-02-28 22:00:00,1.12104,1.12200,1.12080,1.12175
2022-02-28 23:00:00,1.12176,1.12207,1.12149,1.12190
2022-03-01 00:00:00,1.12202,1.12202,1.12130,1.12141
2022-03-01 01:00:00,1.12141,1.12150,1.12040,1.12055
2022-03-01 02:00:00,1.12059,1.12106,1.12000,1.12020
2022-03-01 03:00:00,1.12019,1.12055,1.11910,1.11963
2022-03-01 04:00:00,1.11964,1.12013,1.11900,1.11900
2022-03-01 05:00:00,1.11910,1.12000,1.11890,1.11964
2022-03-01 06:00:00,1.11965,1.12032,1.11920,1.11962
2022-03-01 07:00:00,1.11961,1.12079,1.11930,1.12059
2022-03-01 08:00:00,1.12057,1.12300,1.12030,1.12297
2022-03-01 09:00:00,1.12297,1.12331,1.12100,1.12250
2022-03-01 10:00:00,1.12266,1.12297,1.11880,1.11964
2022-03-01 11:00:00,1.11963,1.11987,1.11640,1.11815
2022-03-01 12:00:00,1.11814,1.11862,1.11710,1.11756
2022-03-01 13:00:00,1.11758,1.11807,1.11540,1.11600
2022-03-01 14:00:00,1.11600,1.11701,1.11390,1.11602
2022-03-01 15:00:00,1.11601,1.11620,1.11410,1.11508
2022-03-01 16:00:00,1.11511,1.11514,1.11260,1.11401
2022-03-01 17:00:00,1.11401,1.11444,1.10980,1.11033
2022-03-01 18:00:00,1.11031,1.11263,1.10880,1.11091
2022-03-01 19:00:00,1.11091,1.11262,1.10970,1.11226
2022-03-01 20:00:00,1.11225,1.11350,1.11110,1.11218
2022-03-01 21:00:00,1.11220,1.11330,1.11150,1.11303
2022-03-01 22:00:00,1.11304,1.11380,1.11210,1.11239
2022-03-01 23:00:00,1.11234,1.11280,1.11160,1.11190
2022-03-02 00:00:00,1.11191,1.11343,1.11155,1.11310
2022-03-02 01:00:00,1.11318,1.11336,1.11200,1.11264
2022-03-02 02:00:00,1.11265,1.11355,1.11210,1.11284
2022-03-02 03:00:00,1.11284,1.11319,1.11100,1.11251
2022-03-02 04:00:00,1.11252,1.11292,1.11160,1.11190
2022-03-02 05:00:00,1.11187,1.11237,1.11160,1.11229
2022-03-02 06:00:00,1.11222,1.11231,1.11110,1.11140
2022-03-02 07:00:00,1.11149,1.11181,1.10950,1.10975
2022-03-02 08:00:00,1.10976,1.11126,1.10820,1.10933
2022-03-02 09:00:00,1.10933,1.11042,1.10780,1.10854
2022-03-02 10:00:00,1.10855,1.10987,1.10570,1.10822
2022-03-02 11:00:00,1.10810,1.11022,1.10740,1.10972
2022-03-02 12:00:00,1.10975,1.11031,1.10830,1.10994
2022-03-02 13:00:00,1.10993,1.11196,1.10930,1.11169
2022-03-02 14:00:00,1.11172,1.11174,1.10870,1.11048
2022-03-02 15:00:00,1.11046,1.11048,1.10740,1.10936
2022-03-02 16:00:00,1.10934,1.10981,1.10550,1.10684
2022-03-02 17:00:00,1.10684,1.11440,1.10620,1.11026
2022-03-02 18:00:00,1.11026,1.11038,1.10770,1.11020
2022-03-02 19:00:00,1.11024,1.11314,1.10980,1.11280
2022-03-02 20:00:00,1.11281,1.11343,1.11150,1.11242
2022-03-02 21:00:00,1.11240,1.11306,1.11160,1.11271
2022-03-02 22:00:00,1.11270,1.11293,1.11132,1.11186
2022-03-02 23:00:00,1.11186,1.11224,1.11120,1.11185
2022-03-03 00:00:00,1.11178,1.11216,1.11090,1.11110
2022-03-03 01:00:00,1.11122,1.11154,1.10990,1.11020
2022-03-03 02:00:00,1.11024,1.11042,1.10920,1.10977
2022-03-03 03:00:00,1.10970,1.11067,1.10880,1.11060
2022-03-03 04:00:00,1.11059,1.11068,1.10940,1.10994
2022-03-03 05:00:00,1.10980,1.11034,1.10950,1.10976
2022-03-03 06:00:00,1.10977,1.11048,1.10960,1.11000
2022-03-03 07:00:00,1.11018,1.11065,1.10920,1.11046
2022-03-03 08:00:00,1.11045,1.11060,1.10890,1.10978
2022-03-03 09:00:00,1.10975,1.11002,1.10810,1.10909
2022-03-03 10:00:00,1.10900,1.10954,1.10700,1.10799
2022-03-03 11:00:00,1.10799,1.10942,1.10760,1.10865
2022-03-03 12:00:00,1.10863,1.10877,1.10760,1.10869
2022-03-03 13:00:00,1.10860,1.10971,1.10710,1.10753
