timestamp,open,high,low,close
2022-02-28 22:00:00,1.26778,1.26791,1.26640,1.26705
2022-02-28 23:00:00,1.26688,1.26780,1.26650,1.26733
2022-03-01 00:00:00,1.26735,1.26760,1.26630,1.26669
2022-03-01 01:00:00,1.26668,1.26764,1.26620,1.26749
2022-03-01 02:00:00,1.26748,1.26765,1.26630,1.26730
2022-03-01 03:00:00,1.26745,1.26775,1.26650,1.26699
2022-03-01 04:00:00,1.26700,1.26843,1.26670,1.26811
2022-03-01 05:00:00,1.26800,1.26813,1.26670,1.26718
2022-03-01 06:00:00,1.26715,1.26801,1.26680,1.26770
2022-03-01 07:00:00,1.26801,1.26815,1.26620,1.26652
2022-03-01 08:00:00,1.26656,1.26724,1.26500,1.26663
2022-03-01 09:00:00,1.26661,1.26696,1.26540,1.26575
2022-03-01 10:00:00,1.26574,1.26765,1.26530,1.26676
2022-03-01 11:00:00,1.26688,1.26820,1.26640,1.26664
2022-03-01 12:00:00,1.26668,1.26802,1.26610,1.26792
2022-03-01 13:00:00,1.26792,1.26887,1.26690,1.26876
2022-03-01 14:00:00,1.26873,1.26940,1.26680,1.26711
2022-03-01 15:00:00,1.26710,1.26733,1.26520,1.26624
2022-03-01 16:00:00,1.26631,1.26964,1.26590,1.26759
2022-03-01 17:00:00,1.26758,1.27119,1.26670,1.27098
2022-03-01 18:00:00,1.27100,1.27293,1.27050,1.27250
2022-03-01 19:00:00,1.27258,1.27497,1.27210,1.27320
2022-03-01 20:00:00,1.27332,1.27495,1.27240,1.27427
2022-03-01 21:00:00,1.27426,1.27504,1.27270,1.27420
2022-03-01 22:00:00,1.27421,1.27473,1.27250,1.27416
2022-03-01 23:00:00,1.27415,1.27440,1.27340,1.27406
2022-03-02 00:00:00,1.27410,1.27440,1.27200,1.27241
2022-03-02 01:00:00,1.27242,1.27350,1.27190,1.27318
2022-03-02 02:00:00,1.27316,1.27330,1.27120,1.27200
2022-03-02 03:00:00,1.27206,1.27299,1.27150,1.27190
2022-03-02 04:00:00,1.27200,1.27260,1.27110,1.27190
2022-03-02 05:00:00,1.27206,1.27232,1.27110,1.27198
2022-03-02 06:00:00,1.27198,1.27255,1.27150,1.27208
2022-03-02 07:00:00,1.27208,1.27330,1.27110,1.27310
2022-03-02 08:00:00,1.27312,1.27450,1.27230,1.27298
2022-03-02 09:00:00,1.27294,1.27314,1.27070,1.27110
2022-03-02 10:00:00,1.27150,1.27246,1.27000,1.27088
2022-03-02 11:00:00,1.27092,1.27193,1.27050,1.27142
2022-03-02 12:00:00,1.27130,1.27182,1.26940,1.26993
2022-03-02 13:00:00,1.26995,1.27043,1.26850,1.26907
2022-03-02 14:00:00,1.26908,1.26980,1.26800,1.26904
2022-03-02 15:00:00,1.26906,1.26988,1.26730,1.26803
2022-03-02 16:00:00,1.26807,1.27084,1.26600,1.26940
2022-03-02 17:00:00,1.26949,1.27004,1.26520,1.26568
2022-03-02 18:00:00,1.26570,1.26699,1.26450,1.26654
2022-03-02 19:00:00,1.26651,1.26680,1.26310,1.26378
2022-03-02 20:00:00,1.26378,1.26560,1.26310,1.26507
2022-03-02 21:00:00,1.26508,1.26523,1.26260,1.26307
2022-03-02 22:00:00,1.26307,1.26385,1.26250,1.26290
2022-03-02 23:00:00,1.26296,1.26370,1.26263,1.26341
2022-03-03 00:00:00,1.26347,1.26476,1.26270,1.26460
