<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210111,18:00:00,1.0225000,1.0232900,1.0196000,1.0214200,4775
20210111,19:00:00,1.0214200,1.0239800,1.0200000,1.0235000,4450
20210111,20:00:00,1.0235000,1.0254800,1.0212000,1.0252600,3774
20210111,21:00:00,1.0252200,1.0255600,1.0232000,1.0251200,3156
20210111,22:00:00,1.0251200,1.0257300,1.0227000,1.0251200,2760
20210111,23:00:00,1.0250400,1.0252700,1.0230000,1.0250700,2625
20210112,00:00:00,1.0251400,1.0254500,1.0227000,1.0244600,2905
20210112,01:00:00,1.0245500,1.0251500,1.0223000,1.0240500,1601
20210112,02:00:00,1.0240100,1.0244400,1.0204100,1.0236600,1532
20210112,03:00:00,1.0237400,1.0255200,1.0223000,1.0251200,1987
20210112,04:00:00,1.0251300,1.0255000,1.0226000,1.0249200,2766
20210112,05:00:00,1.0248500,1.0252600,1.0221000,1.0248700,3248
20210112,06:00:00,1.0248300,1.0249200,1.0222000,1.0241000,2682
20210112,07:00:00,1.0240900,1.0247200,1.0224000,1.0244600,2429
20210112,08:00:00,1.0244800,1.0251200,1.0219000,1.0239300,2605
20210112,09:00:00,1.0239000,1.0251000,1.0218000,1.0249300,2732
20210112,10:00:00,1.0249100,1.0257000,1.0228000,1.0255600,2813
20210112,11:00:00,1.0255700,1.0269200,1.0233000,1.0268500,3127
20210112,12:00:00,1.0268000,1.0270000,1.0241000,1.0261300,3340
20210112,13:00:00,1.0261600,1.0277600,1.0243000,1.0273200,3535
20210112,14:00:00,1.0273400,1.0274200,1.0235000,1.0256000,3029
20210112,15:00:00,1.0255900,1.0266700,1.0235000,1.0259400,3001
20210112,16:00:00,1.0259300,1.0263200,1.0238000,1.0260100,3219
20210112,17:00:00,1.0260300,1.0261700,1.0218000,1.0239600,3785
20210112,18:00:00,1.0238700,1.0246300,1.0212000,1.0243300,4283
20210112,19:00:00,1.0243200,1.0257300,1.0221000,1.0256400,4074
20210112,20:00:00,1.0256500,1.0262700,1.0234000,1.0259100,3438
20210112,21:00:00,1.0258600,1.0261000,1.0229000,1.0256900,3597
20210112,22:00:00,1.0257100,1.0279800,1.0238000,1.0274300,3205
20210112,23:00:00,1.0274100,1.0286500,1.0256000,1.0284700,3411
20210113,00:00:00,1.0284100,1.0291300,1.0266000,1.0288300,2717
20210113,01:00:00,1.0288300,1.0289800,1.0267000,1.0283000,1541
20210113,02:00:00,1.0282500,1.0285300,1.0254600,1.0277200,1392
20210113,03:00:00,1.0278700,1.0287500,1.0256000,1.0286300,1734
20210113,04:00:00,1.0285700,1.0290200,1.0255000,1.0271300,2365
20210113,05:00:00,1.0271300,1.0283900,1.0253000,1.0273000,2948
20210113,06:00:00,1.0273400,1.0281300,1.0250000,1.0271700,2462
20210113,07:00:00,1.0271600,1.0277500,1.0253000,1.0272600,2313
20210113,08:00:00,1.0272400,1.0276000,1.0251000,1.0271600,2101
20210113,09:00:00,1.0270400,1.0274000,1.0249000,1.0267400,2223
20210113,10:00:00,1.0267000,1.0277200,1.0249000,1.0275700,2205
20210113,11:00:00,1.0275000,1.0281800,1.0254000,1.0271400,2868
20210113,12:00:00,1.0271100,1.0274200,1.0245000,1.0269300,3603
20210113,13:00:00,1.0268900,1.0276800,1.0247000,1.0268500,3270
20210113,14:00:00,1.0268600,1.0272700,1.0246000,1.0266500,2841
20210113,15:00:00,1.0267100,1.0271700,1.0243000,1.0262400,2592
20210113,16:00:00,1.0263000,1.0267100,1.0238000,1.0255700,3037
20210113,17:00:00,1.0255900,1.0269400,1.0235000,1.0252400,3634
20210113,18:00:00,1.0252400,1.0259700,1.0231000,1.0251200,4174
20210113,19:00:00,1.0253200,1.0271700,1.0231000,1.0263200,4403
20210113,20:00:00,1.0263700,1.0267000,1.0241000,1.0263900,3326
20210113,21:00:00,1.0263800,1.0270200,1.0239000,1.0268700,3326
20210113,22:00:00,1.0269000,1.0275800,1.0251000,1.0268100,2843
20210113,23:00:00,1.0267700,1.0275200,1.0251000,1.0268200,2566
20210114,00:00:00,1.0268600,1.0269900,1.0242000,1.0265700,2418
20210114,01:00:00,1.0265700,1.0269200,1.0241000,1.0258000,1772
20210114,02:00:00,1.0255000,1.0261300,1.0220400,1.0241800,1259
20210114,03:00:00,1.0247500,1.0270800,1.0231700,1.0267700,1722
20210114,04:00:00,1.0267900,1.0274200,1.0249000,1.0269500,2356
20210114,05:00:00,1.0269400,1.0275000,1.0251000,1.0267800,2753
20210114,06:00:00,1.0268600,1.0277200,1.0245000,1.0275000,3284
20210114,07:00:00,1.0274600,1.0276500,1.0251000,1.0272900,2688
20210114,08:00:00,1.0272700,1.0287300,1.0255000,1.0283000,2151
20210114,09:00:00,1.0283000,1.0295600,1.0264000,1.0295200,2765
20210114,10:00:00,1.0294200,1.0299100,1.0270000,1.0288200,2351
20210114,11:00:00,1.0287600,1.0295500,1.0263000,1.0291500,2971
20210114,12:00:00,1.0291100,1.0298100,1.0266000,1.0296600,3278
20210114,13:00:00,1.0295900,1.0299600,1.0265000,1.0291100,3003
20210114,14:00:00,1.0291200,1.0296000,1.0269000,1.0287200,2657
20210114,15:00:00,1.0286600,1.0299700,1.0270000,1.0290700,2582
20210114,16:00:00,1.0291000,1.0298000,1.0269000,1.0290300,2777
20210114,17:00:00,1.0290700,1.0291000,1.0258000,1.0278300,3935
20210114,18:00:00,1.0278100,1.0296400,1.0261000,1.0280900,3947
20210114,19:00:00,1.0280900,1.0304800,1.0264000,1.0298500,4163
20210114,20:00:00,1.0298900,1.0314500,1.0279000,1.0312900,3414
20210114,21:00:00,1.0312500,1.0328000,1.0296000,1.0320000,1990
20210114,22:00:00,1.0320700,1.0320700,1.0292000,1.0311200,1097
20210114,23:00:00,1.0312700,1.0317700,1.0289000,1.0306600,1335
20210115,00:00:00,1.0306500,1.0312000,1.0285000,1.0306800,2094
20210115,01:00:00,1.0307100,1.0313400,1.0282000,1.0296800,1704
20210115,02:00:00,1.0296500,1.0298300,1.0246100,1.0296500,1506
20210115,03:00:00,1.0296400,1.0300900,1.0276000,1.0295700,1716
20210115,04:00:00,1.0295600,1.0310200,1.0282000,1.0299700,3015
20210115,05:00:00,1.0300000,1.0302900,1.0278000,1.0297900,2963
20210115,06:00:00,1.0298000,1.0302200,1.0276000,1.0299800,2413
20210115,07:00:00,1.0300000,1.0301500,1.0271000,1.0291200,2369
20210115,08:00:00,1.0291100,1.0304200,1.0268000,1.0291300,2352
20210115,09:00:00,1.0293700,1.0295100,1.0265000,1.0281900,2766
20210115,10:00:00,1.0283800,1.0286300,1.0252000,1.0273300,2676
20210115,11:00:00,1.0273300,1.0279900,1.0254000,1.0273300,2962
20210115,12:00:00,1.0273000,1.0276700,1.0249000,1.0270400,3610
20210115,13:00:00,1.0270400,1.0282200,1.0253000,1.0280600,2892
20210115,14:00:00,1.0279700,1.0286700,1.0259000,1.0277200,2967
20210115,15:00:00,1.0277500,1.0280500,1.0252000,1.0274100,2907
20210115,16:00:00,1.0274200,1.0277400,1.0250000,1.0271500,3398
20210115,17:00:00,1.0270900,1.0274400,1.0244000,1.0263100,3630
20210115,18:00:00,1.0263600,1.0263700,1.0229000,1.0249600,4293
20210115,19:00:00,1.0249300,1.0250800,1.0205000,1.0243900,4781
20210115,20:00:00,1.0244000,1.0262000,1.0220000,1.0259100,3919
20210115,21:00:00,1.0259100,1.0266200,1.0242000,1.0263100,3253
20210115,22:00:00,1.0263100,1.0264200,1.0239000,1.0259900,2912
20210115,23:00:00,1.0260000,1.0264200,1.0237000,1.0253700,2776
20210116,00:00:00,1.0253700,1.0260200,1.0235000,1.0251600,2372
20210116,01:00:00,1.0251300,1.0258900,1.0224000,1.0236500,1704
20210116,02:00:00,1.0236500,1.0236500,1.0225000,1.0236500,720
20210116,03:00:00,1.0225000,1.0231000,1.0225000,1.0231000,7
20210117,23:00:00,1.0227900,1.0239800,1.0227900,1.0236000,11
20210118,00:00:00,1.0236300,1.0241300,1.0231000,1.0235000,21
20210118,01:00:00,1.0239100,1.0248400,1.0228000,1.0235000,39
20210118,02:00:00,1.0236500,1.0250800,1.0224000,1.0238800,1179
20210118,03:00:00,1.0236400,1.0255700,1.0214000,1.0230300,2745
20210118,04:00:00,1.0230000,1.0240300,1.0210000,1.0239100,3259
20210118,05:00:00,1.0238800,1.0246400,1.0219000,1.0241200,3358
20210118,06:00:00,1.0242400,1.0248600,1.0219000,1.0242400,3071
20210118,07:00:00,1.0241500,1.0243000,1.0219000,1.0241800,2868
20210118,08:00:00,1.0241000,1.0242900,1.0218000,1.0239800,2561
20210118,09:00:00,1.0240700,1.0244000,1.0217000,1.0241800,2812
20210118,10:00:00,1.0242400,1.0244100,1.0213000,1.0235700,2519
20210118,11:00:00,1.0234700,1.0243600,1.0211000,1.0231400,3072
20210118,12:00:00,1.0230900,1.0236300,1.0205000,1.0223900,3774
20210118,13:00:00,1.0223800,1.0226600,1.0194000,1.0214800,3619
20210118,14:00:00,1.0214600,1.0225300,1.0198000,1.0217100,3043
20210118,15:00:00,1.0217000,1.0228200,1.0200000,1.0223900,3156
20210118,16:00:00,1.0226200,1.0231000,1.0203000,1.0221900,2908
20210118,17:00:00,1.0221700,1.0235100,1.0204000,1.0233300,3088
20210118,18:00:00,1.0233000,1.0233600,1.0204000,1.0229600,3265
20210118,19:00:00,1.0229700,1.0232200,1.0204000,1.0224800,2917
20210118,20:00:00,1.0224900,1.0231000,1.0206000,1.0228400,2185
20210118,21:00:00,1.0228000,1.0229700,1.0203000,1.0223400,1573
20210118,22:00:00,1.0223700,1.0224700,1.0197000,1.0216000,1768
20210118,23:00:00,1.0215000,1.0224300,1.0197000,1.0219200,1338
20210119,00:00:00,1.0219400,1.0227400,1.0202000,1.0226200,1802
20210119,01:00:00,1.0226400,1.0226400,1.0196000,1.0218300,1663
20210119,02:00:00,1.0218700,1.0228800,1.0196700,1.0218000,1498
20210119,03:00:00,1.0220500,1.0225300,1.0199000,1.0224500,1759
20210119,04:00:00,1.0224400,1.0238700,1.0209000,1.0233800,2557
20210119,05:00:00,1.0233600,1.0243200,1.0211000,1.0240000,2834
20210119,06:00:00,1.0239900,1.0250700,1.0223000,1.0245800,2565
20210119,07:00:00,1.0245800,1.0255800,1.0223000,1.0251300,2601
20210119,08:00:00,1.0251000,1.0255400,1.0229000,1.0253700,2210
20210119,09:00:00,1.0253700,1.0257700,1.0230000,1.0251200,2479
20210119,10:00:00,1.0251400,1.0260200,1.0232000,1.0257600,2386
20210119,11:00:00,1.0260500,1.0265300,1.0239000,1.0261200,3089
20210119,12:00:00,1.0261300,1.0268600,1.0232000,1.0247000,3698
20210119,13:00:00,1.0247100,1.0247500,1.0220000,1.0244300,3233
20210119,14:00:00,1.0243800,1.0248900,1.0217000,1.0236900,3263
20210119,15:00:00,1.0236800,1.0247600,1.0220000,1.0245800,2741
20210119,16:00:00,1.0246000,1.0250200,1.0225000,1.0246900,3082
20210119,17:00:00,1.0247200,1.0251200,1.0224000,1.0248100,3428
20210119,18:00:00,1.0247900,1.0255500,1.0217000,1.0236400,3986
20210119,19:00:00,1.0236600,1.0245600,1.0212000,1.0234300,4226
20210119,20:00:00,1.0234500,1.0240200,1.0210000,1.0234000,3667
20210119,21:00:00,1.0233500,1.0235300,1.0212000,1.0231900,2938
20210119,22:00:00,1.0232100,1.0233300,1.0204000,1.0222400,2643
20210119,23:00:00,1.0223000,1.0229900,1.0203000,1.0226600,2584
20210120,00:00:00,1.0226200,1.0228900,1.0205000,1.0228000,2507
20210120,01:00:00,1.0227700,1.0232500,1.0208000,1.0225900,1425
20210120,02:00:00,1.0221600,1.0226500,1.0184200,1.0221600,1230
20210120,03:00:00,1.0222700,1.0242400,1.0212000,1.0241200,1902
20210120,04:00:00,1.0241100,1.0241900,1.0215000,1.0233800,2788
20210120,05:00:00,1.0234100,1.0236700,1.0207000,1.0232000,2699
20210120,06:00:00,1.0232600,1.0240800,1.0215000,1.0237500,2525
20210120,07:00:00,1.0237400,1.0239200,1.0212000,1.0235100,2520
20210120,08:00:00,1.0234800,1.0236300,1.0213000,1.0235600,2176
20210120,09:00:00,1.0235200,1.0244200,1.0217000,1.0239000,2362
20210120,10:00:00,1.0239000,1.0254900,1.0221000,1.0251500,2444
20210120,11:00:00,1.0250100,1.0257300,1.0229000,1.0253400,2686
20210120,12:00:00,1.0253600,1.0260800,1.0231000,1.0255000,3454
20210120,13:00:00,1.0255000,1.0257200,1.0226000,1.0250400,3416
20210120,14:00:00,1.0250100,1.0253000,1.0229000,1.0251700,3086
20210120,15:00:00,1.0251900,1.0253100,1.0225000,1.0244200,2809
20210120,16:00:00,1.0244100,1.0249000,1.0224000,1.0246600,3067
20210120,17:00:00,1.0246700,1.0254800,1.0225000,1.0254200,3229
20210120,18:00:00,1.0254200,1.0261200,1.0228000,1.0250800,4185
20210120,19:00:00,1.0251300,1.0278900,1.0239000,1.0262500,4731
20210120,20:00:00,1.0262200,1.0263200,1.0237000,1.0260400,3502
20210120,21:00:00,1.0260600,1.0262200,1.0233000,1.0253900,3211
20210120,22:00:00,1.0254100,1.0261900,1.0238000,1.0258000,2694
20210120,23:00:00,1.0258100,1.0262400,1.0235000,1.0261800,2630
20210121,00:00:00,1.0261400,1.0263200,1.0240000,1.0262100,2515
20210121,01:00:00,1.0261800,1.0265300,1.0242000,1.0257000,1608
20210121,02:00:00,1.0257000,1.0265700,1.0220900,1.0260500,1365
20210121,03:00:00,1.0261800,1.0277200,1.0247000,1.0273700,1988
20210121,04:00:00,1.0273400,1.0282400,1.0255000,1.0280000,2719
20210121,05:00:00,1.0279900,1.0291300,1.0264000,1.0282500,2955
20210121,06:00:00,1.0282700,1.0292100,1.0267000,1.0291300,2539
20210121,07:00:00,1.0291200,1.0294100,1.0268000,1.0291800,2486
20210121,08:00:00,1.0292000,1.0292700,1.0265000,1.0284900,2254
20210121,09:00:00,1.0284400,1.0289200,1.0265000,1.0285600,2277
20210121,10:00:00,1.0285200,1.0286900,1.0261000,1.0282300,2419
20210121,11:00:00,1.0281900,1.0283500,1.0248000,1.0274100,3016
20210121,12:00:00,1.0273900,1.0280000,1.0249000,1.0274500,3683
20210121,13:00:00,1.0274200,1.0284000,1.0254000,1.0282700,3390
20210121,14:00:00,1.0283200,1.0285700,1.0261000,1.0281300,2588
20210121,15:00:00,1.0281800,1.0282600,1.0259000,1.0280100,2776
20210121,16:00:00,1.0280000,1.0287500,1.0262000,1.0280100,3068
20210121,17:00:00,1.0280000,1.0286200,1.0251000,1.0268900,4377
20210121,18:00:00,1.0268700,1.0277200,1.0246000,1.0266100,4488
20210121,19:00:00,1.0266200,1.0279300,1.0249000,1.0270600,3993
20210121,20:00:00,1.0270800,1.0277400,1.0240000,1.0262400,3481
20210121,21:00:00,1.0262100,1.0262200,1.0234000,1.0254100,3031
20210121,22:00:00,1.0254300,1.0259700,1.0235000,1.0257800,2663
20210121,23:00:00,1.0257700,1.0264700,1.0240000,1.0262900,2668
20210122,00:00:00,1.0262800,1.0267200,1.0241000,1.0263700,2672
