<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220331,22:00:00,1.0797500,1.0801500,1.0765400,1.0798800,74578
20220331,23:00:00,1.0798700,1.0801400,1.0791400,1.0796600,78183
20220401,00:00:00,1.0797200,1.0801400,1.0742900,1.0790000,36456
20220401,01:00:00,1.0789700,1.0799100,1.0766500,1.0790200,10275
20220401,02:00:00,1.0792100,1.0805100,1.0785500,1.0799200,30448
20220401,03:00:00,1.0799600,1.0812000,1.0794200,1.0809000,29449
20220401,04:00:00,1.0807100,1.0811200,1.0798500,1.0805600,62681
20220401,05:00:00,1.0805600,1.0809600,1.0788600,1.0795600,74219
20220401,06:00:00,1.0795800,1.0801400,1.0790900,1.0797100,57034
20220401,07:00:00,1.0798600,1.0808800,1.0793700,1.0805500,41870
20220401,08:00:00,1.0805600,1.0809400,1.0798600,1.0808600,43527
20220401,09:00:00,1.0808600,1.0813500,1.0800200,1.0806300,45561
20220401,10:00:00,1.0806800,1.0815300,1.0802100,1.0814400,71828
20220401,11:00:00,1.0814100,1.0826200,1.0807900,1.0823700,79047
20220401,12:00:00,1.0823600,1.0835900,1.0817600,1.0831900,75897
20220401,13:00:00,1.0831600,1.0845000,1.0829400,1.0837500,82270
20220401,14:00:00,1.0837500,1.0840800,1.0813100,1.0818300,59653
20220401,15:00:00,1.0818300,1.0825700,1.0814500,1.0821600,56378
20220401,16:00:00,1.0823200,1.0836100,1.0805300,1.0835200,78722
20220401,17:00:00,1.0835100,1.0856600,1.0824100,1.0849000,101582
20220401,18:00:00,1.0849400,1.0860300,1.0840000,1.0845000,131641
20220401,19:00:00,1.0844700,1.0849000,1.0834400,1.0840800,103296
20220401,20:00:00,1.0840800,1.0845800,1.0836000,1.0842800,85346
20220401,21:00:00,1.0842800,1.0845700,1.0835900,1.0841200,73789
20220401,22:00:00,1.0841200,1.0844500,1.0836800,1.0839800,75018
20220401,23:00:00,1.0840100,1.0846300,1.0835700,1.0844500,77394
20220402,00:00:00,1.0845200,1.0846600,1.0798000,1.0805600,31381
20220402,01:00:00,1.0829600,1.0829600,1.0828200,1.0828200,18
20220404,00:00:00,1.0830200,1.0830200,1.0818500,1.0818500,10
20220404,01:00:00,1.0823600,1.0831600,1.0788300,1.0821400,6061
20220404,02:00:00,1.0821600,1.0838300,1.0821200,1.0830500,18279
20220404,03:00:00,1.0831400,1.0840700,1.0826600,1.0836900,25571
20220404,04:00:00,1.0837500,1.0838200,1.0822600,1.0826700,59566
20220404,05:00:00,1.0826200,1.0840400,1.0822500,1.0837000,60138
20220404,06:00:00,1.0835400,1.0841600,1.0831300,1.0840000,42533
20220404,07:00:00,1.0839400,1.0840200,1.0824400,1.0830100,33015
20220404,08:00:00,1.0831700,1.0834000,1.0823000,1.0826300,37623
20220404,09:00:00,1.0826300,1.0833400,1.0821200,1.0829600,45185
20220404,10:00:00,1.0830100,1.0833200,1.0821600,1.0832100,74214
20220404,11:00:00,1.0832300,1.0842500,1.0824100,1.0840900,80976
20220404,12:00:00,1.0841200,1.0845500,1.0829400,1.0843000,66805
20220404,13:00:00,1.0843000,1.0851200,1.0835600,1.0849600,68577
20220404,14:00:00,1.0849600,1.0851400,1.0830500,1.0833600,61074
20220404,15:00:00,1.0833400,1.0836100,1.0821400,1.0825600,51961
20220404,16:00:00,1.0825600,1.0828600,1.0812400,1.0818900,64503
20220404,17:00:00,1.0819800,1.0820100,1.0804100,1.0814300,74627
20220404,18:00:00,1.0814200,1.0838000,1.0810500,1.0836500,88956
20220404,19:00:00,1.0836800,1.0846700,1.0828800,1.0838900,75850
20220404,20:00:00,1.0839700,1.0841300,1.0830300,1.0834500,46588
20220404,21:00:00,1.0835100,1.0840700,1.0829800,1.0838300,43207
20220404,22:00:00,1.0839100,1.0846900,1.0835000,1.0845600,45135
20220404,23:00:00,1.0843700,1.0849000,1.0837200,1.0845600,42056
20220405,00:00:00,1.0846400,1.0861600,1.0834700,1.0854400,26534
20220405,01:00:00,1.0852400,1.0854600,1.0811000,1.0848000,12025
20220405,02:00:00,1.0850300,1.0852200,1.0836900,1.0852000,53
20220407,11:00:00,1.0839300,1.0844000,1.0837400,1.0842600,2649
20220407,12:00:00,1.0842600,1.0843300,1.0830300,1.0842600,72831
20220407,13:00:00,1.0842800,1.0852100,1.0832600,1.0837600,70739
20220407,14:00:00,1.0837600,1.0842500,1.0830400,1.0841400,54701
20220407,15:00:00,1.0841400,1.0849600,1.0838000,1.0845700,85742
20220407,16:00:00,1.0845700,1.0853300,1.0834300,1.0847900,72986
20220407,17:00:00,1.0847900,1.0860400,1.0841000,1.0859900,104102
20220407,18:00:00,1.0858900,1.0864800,1.0845400,1.0851300,127986
20220407,19:00:00,1.0851100,1.0854000,1.0839300,1.0846500,96880
20220407,20:00:00,1.0847800,1.0852800,1.0843500,1.0849400,85794
20220407,21:00:00,1.0847500,1.0851200,1.0835800,1.0845300,77872
20220407,22:00:00,1.0845600,1.0855700,1.0839600,1.0854500,75787
20220407,23:00:00,1.0852600,1.0855500,1.0811500,1.0845000,65677
20220408,00:00:00,1.0845200,1.0854700,1.0828900,1.0846700,29041
20220408,01:00:00,1.0839000,1.0853300,1.0819000,1.0848500,7561
20220408,02:00:00,1.0841700,1.0856100,1.0832300,1.0854200,16457
20220408,03:00:00,1.0854500,1.0866900,1.0850400,1.0861900,28123
20220408,04:00:00,1.0860600,1.0876200,1.0859000,1.0869200,57292
