<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220415,17:00:00,1.0811300,1.0814000,1.0804000,1.0812500,37272
20220415,18:00:00,1.0812000,1.0812900,1.0804000,1.0806400,22770
20220415,19:00:00,1.0806500,1.0811300,1.0803000,1.0808100,15738
20220415,20:00:00,1.0806700,1.0810000,1.0803000,1.0806000,14664
20220415,21:00:00,1.0804200,1.0811300,1.0802000,1.0809400,14228
20220415,22:00:00,1.0807600,1.0811000,1.0804000,1.0808100,14797
20220415,23:00:00,1.0809300,1.0810000,1.0803000,1.0806100,12437
20220416,00:00:00,1.0807200,1.0815300,1.0804000,1.0807000,9504
20220416,01:00:00,1.0805000,1.0805000,1.0805000,1.0805000,1
20220417,23:00:00,1.0797500,1.0797500,1.0797500,1.0797500,1
20220418,01:00:00,1.0803200,1.0808400,1.0801400,1.0807900,2499
20220418,02:00:00,1.0807100,1.0821500,1.0802400,1.0820300,32141
20220418,03:00:00,1.0820100,1.0821700,1.0811000,1.0813800,35305
20220418,04:00:00,1.0813700,1.0816000,1.0792000,1.0800100,50350
20220418,05:00:00,1.0800600,1.0812100,1.0794000,1.0806700,59142
20220418,06:00:00,1.0806700,1.0809300,1.0794000,1.0801500,35879
20220418,07:00:00,1.0801500,1.0803000,1.0789000,1.0792700,34178
20220418,08:00:00,1.0792700,1.0796500,1.0787000,1.0791700,30091
20220418,09:00:00,1.0792500,1.0795100,1.0787000,1.0794000,31961
20220418,10:00:00,1.0793600,1.0800200,1.0789000,1.0793400,32757
20220418,11:00:00,1.0793300,1.0803600,1.0785000,1.0791100,38885
20220418,12:00:00,1.0791200,1.0794800,1.0781000,1.0791400,32426
20220418,13:00:00,1.0791400,1.0798300,1.0788000,1.0792500,25078
20220418,14:00:00,1.0792400,1.0801400,1.0788000,1.0799800,30791
20220418,15:00:00,1.0800300,1.0813700,1.0799000,1.0809200,41673
20220418,16:00:00,1.0809200,1.0814600,1.0798000,1.0804800,55149
20220418,17:00:00,1.0804800,1.0810800,1.0795000,1.0800400,89597
20220418,18:00:00,1.0800400,1.0804800,1.0789000,1.0792200,62331
20220418,19:00:00,1.0792200,1.0798100,1.0781000,1.0783500,50118
20220418,20:00:00,1.0783700,1.0787000,1.0768000,1.0772700,48517
20220418,21:00:00,1.0772000,1.0783900,1.0770000,1.0782600,37160
20220418,22:00:00,1.0782100,1.0786500,1.0781000,1.0784100,32014
20220418,23:00:00,1.0783800,1.0784400,1.0776000,1.0783200,37788
20220419,00:00:00,1.0783100,1.0784000,1.0778400,1.0781000,16470
20220419,01:00:00,1.0781700,1.0782400,1.0772800,1.0778000,5724
20220419,02:00:00,1.0777100,1.0788000,1.0775400,1.0780800,19154
20220419,03:00:00,1.0780700,1.0785000,1.0773000,1.0779900,24740
20220419,04:00:00,1.0779800,1.0787400,1.0771000,1.0778200,55922
20220419,05:00:00,1.0778800,1.0784400,1.0774000,1.0776600,54764
20220419,06:00:00,1.0776700,1.0778000,1.0760000,1.0768300,47949
20220419,07:00:00,1.0767000,1.0775300,1.0765000,1.0772600,38346
20220419,08:00:00,1.0772500,1.0781700,1.0766000,1.0771100,42864
20220419,09:00:00,1.0771100,1.0777300,1.0765000,1.0774300,49372
20220419,10:00:00,1.0774300,1.0787800,1.0765000,1.0782200,69836
20220419,11:00:00,1.0782500,1.0802800,1.0780000,1.0801700,85124
20220419,12:00:00,1.0801700,1.0814700,1.0791000,1.0810400,80564
20220419,13:00:00,1.0810400,1.0811300,1.0792000,1.0797000,63916
20220419,14:00:00,1.0797900,1.0798300,1.0783000,1.0793500,52040
20220419,15:00:00,1.0793100,1.0797400,1.0783000,1.0795500,55357
20220419,16:00:00,1.0795000,1.0804400,1.0787000,1.0793500,85197
20220419,17:00:00,1.0793900,1.0808500,1.0784000,1.0805600,112704
20220419,18:00:00,1.0805600,1.0806500,1.0783000,1.0785300,104978
20220419,19:00:00,1.0785300,1.0796300,1.0780000,1.0788000,72762
20220419,20:00:00,1.0788900,1.0798000,1.0782000,1.0795600,53746
20220419,21:00:00,1.0796400,1.0803300,1.0787000,1.0788200,47910
20220419,22:00:00,1.0789000,1.0794800,1.0780000,1.0790000,47028
20220419,23:00:00,1.0790000,1.0792000,1.0781000,1.0788500,41759
20220420,00:00:00,1.0788500,1.0791800,1.0783000,1.0786800,22090
20220420,01:00:00,1.0787000,1.0791000,1.0780100,1.0788000,25598
20220420,02:00:00,1.0789400,1.0792600,1.0785000,1.0789200,27522
20220420,03:00:00,1.0789800,1.0795400,1.0785000,1.0793900,31071
20220420,04:00:00,1.0793900,1.0799000,1.0785000,1.0796300,49104
20220420,05:00:00,1.0795000,1.0801100,1.0782000,1.0796600,80999
20220420,06:00:00,1.0796200,1.0809700,1.0791000,1.0806000,66735
20220420,07:00:00,1.0806800,1.0822800,1.0804000,1.0817800,78332
20220420,08:00:00,1.0818600,1.0822300,1.0813000,1.0820200,57103
20220420,09:00:00,1.0820000,1.0820200,1.0811000,1.0816500,48521
20220420,10:00:00,1.0816000,1.0818300,1.0806000,1.0812700,63029
20220420,11:00:00,1.0812800,1.0818700,1.0805000,1.0808800,80019
20220420,12:00:00,1.0809000,1.0841300,1.0804000,1.0839100,72399
20220420,13:00:00,1.0839400,1.0867200,1.0828000,1.0854000,96030
20220420,14:00:00,1.0854100,1.0865600,1.0850000,1.0858400,81809
20220420,15:00:00,1.0858500,1.0859500,1.0823000,1.0825900,76314
20220420,16:00:00,1.0825800,1.0833000,1.0819000,1.0829000,84974
20220420,17:00:00,1.0829100,1.0843800,1.0820000,1.0840900,119629
20220420,18:00:00,1.0841400,1.0865900,1.0840000,1.0864300,117564
20220420,19:00:00,1.0864300,1.0866400,1.0845000,1.0854800,78799
20220420,20:00:00,1.0854400,1.0860100,1.0840000,1.0842600,61008
20220420,21:00:00,1.0842800,1.0852600,1.0838000,1.0851500,58520
20220420,22:00:00,1.0850800,1.0857500,1.0838000,1.0841200,58206
20220420,23:00:00,1.0841300,1.0854400,1.0839000,1.0853300,49346
20220421,00:00:00,1.0853300,1.0855000,1.0846000,1.0848700,23376
20220421,01:00:00,1.0850500,1.0856000,1.0841700,1.0850100,20776
20220421,02:00:00,1.0850100,1.0854500,1.0844000,1.0852400,23851
20220421,03:00:00,1.0852400,1.0854500,1.0845000,1.0848600,23386
20220421,04:00:00,1.0849100,1.0850500,1.0829000,1.0835400,54973
20220421,05:00:00,1.0834700,1.0843600,1.0833000,1.0837300,57067
20220421,06:00:00,1.0836800,1.0837600,1.0822000,1.0826000,40362
20220421,07:00:00,1.0825200,1.0831700,1.0822000,1.0830000,40072
20220421,08:00:00,1.0830000,1.0835500,1.0827000,1.0831900,38492
20220421,09:00:00,1.0831900,1.0852000,1.0830000,1.0846800,59077
20220421,10:00:00,1.0846800,1.0903800,1.0844000,1.0901700,106112
20220421,11:00:00,1.0902200,1.0936400,1.0886000,1.0926000,113481
20220421,12:00:00,1.0926600,1.0930100,1.0910000,1.0920800,83154
20220421,13:00:00,1.0921000,1.0925400,1.0906000,1.0913800,64470
20220421,14:00:00,1.0913800,1.0921700,1.0898000,1.0900100,64466
20220421,15:00:00,1.0899600,1.0901300,1.0873000,1.0879500,83900
20220421,16:00:00,1.0879500,1.0893400,1.0874000,1.0890800,78269
20220421,17:00:00,1.0890800,1.0896200,1.0869000,1.0871200,115130
20220421,18:00:00,1.0872000,1.0876000,1.0839000,1.0842500,105153
20220421,19:00:00,1.0842800,1.0859800,1.0835000,1.0842000,101980
20220421,20:00:00,1.0841500,1.0845800,1.0834000,1.0837800,18839
