<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220110,09:00:00,350.2200000,350.2900000,349.1000000,349.6800000,1128540
20220110,10:00:00,349.7000000,349.9000000,347.2500000,349.3900000,1812650
20220110,11:00:00,349.4000000,351.0000000,346.8800000,349.1900000,5339290
20220110,12:00:00,349.1200000,349.1700000,346.5500000,347.4200000,4819360
20220110,13:00:00,347.4200000,349.1300000,346.8900000,348.0500000,3029270
20220110,14:00:00,348.0400000,348.3900000,345.6500000,346.0500000,3723730
20220110,15:00:00,346.0800000,346.5800000,343.7500000,343.9900000,4456470
20220110,16:00:00,343.9900000,344.0500000,340.5100000,341.4400000,7744540
20220110,17:00:00,341.4100000,343.9300000,340.5900000,342.9100000,3636510
20220110,18:00:00,342.9900000,343.2800000,340.8000000,341.6500000,3229810
20220110,19:00:00,341.5900000,342.7400000,341.0000000,342.4600000,3347660
20220110,20:00:00,341.1200000,344.7800000,341.1200000,344.6500000,2077400
20220110,21:00:00,344.6300000,344.6900000,342.5500000,344.1200000,1093940
20220110,22:00:00,344.1500000,345.9200000,344.0400000,345.4000000,1390290
20220110,23:00:00,345.3200000,345.8800000,343.0000000,343.8000000,943110
20220111,00:00:00,343.8000000,344.4300000,343.3700000,344.0000000,547290
20220111,08:00:00,344.6800000,347.0000000,343.0300000,344.2000000,1380110
20220111,09:00:00,344.1900000,344.4600000,343.3100000,343.6500000,394840
20220111,10:00:00,343.6500000,344.2000000,342.0200000,342.3800000,1278110
20220111,11:00:00,342.3800000,345.2000000,341.2700000,343.6300000,4568510
20220111,12:00:00,343.7000000,344.1900000,341.3500000,343.8000000,4099020
20220111,13:00:00,343.8000000,344.4800000,342.8700000,343.0500000,2413670
20220111,14:00:00,343.0000000,344.7000000,342.5100000,344.6800000,2307150
20220111,15:00:00,344.6800000,345.5300000,343.4200000,345.0000000,3408890
20220111,16:00:00,345.0000000,346.0000000,344.3800000,345.6200000,2839870
20220111,17:00:00,345.6400000,345.7900000,344.5100000,344.9700000,2001770
20220111,18:00:00,344.9300000,345.7700000,342.0700000,342.2800000,5885720
20220111,19:00:00,342.2800000,343.4400000,341.8000000,342.2200000,5994780
20220111,20:00:00,342.5700000,344.6200000,342.5000000,344.3100000,2231350
20220111,21:00:00,344.3900000,345.0000000,343.7700000,343.8000000,1074760
20220111,22:00:00,343.9200000,344.4200000,343.6600000,344.2000000,410470
20220111,23:00:00,344.2000000,344.4000000,343.6500000,343.7600000,726220
20220112,00:00:00,343.8600000,343.9200000,343.2500000,343.7400000,945900
20220112,08:00:00,344.1100000,344.7700000,341.8100000,341.9400000,1909000
20220112,09:00:00,341.9100000,342.8000000,341.0000000,341.8500000,1692230
20220112,10:00:00,341.8600000,342.7500000,341.6500000,341.8600000,714780
20220112,11:00:00,341.9000000,342.6000000,339.5700000,340.7500000,4090320
20220112,12:00:00,340.7700000,343.3800000,340.7000000,342.5400000,4353760
20220112,13:00:00,342.5400000,343.9200000,342.3500000,343.4300000,3273830
20220112,14:00:00,343.4300000,346.0700000,342.0000000,345.4000000,8442270
20220112,15:00:00,345.3400000,348.0900000,345.2100000,346.6000000,7100290
20220112,16:00:00,346.6600000,348.6400000,346.2300000,347.3400000,5341730
20220112,17:00:00,347.3400000,348.2000000,346.8300000,346.9400000,2980620
20220112,18:00:00,346.9100000,348.4200000,346.5100000,347.8300000,2982220
20220112,19:00:00,347.9800000,348.0000000,345.5400000,346.9000000,5760430
20220112,20:00:00,346.5200000,347.7000000,345.5900000,347.1900000,1777800
20220112,21:00:00,347.1900000,348.2000000,347.0000000,347.8500000,1063470
20220112,22:00:00,347.8500000,348.0000000,346.6500000,347.1400000,838920
20220112,23:00:00,347.1400000,347.3000000,346.5700000,347.0100000,623630
20220113,00:00:00,347.0000000,347.5000000,346.8000000,347.4300000,497960
20220113,08:00:00,347.1100000,347.5000000,345.0700000,346.0400000,1540980
20220113,09:00:00,346.1400000,346.3400000,344.6600000,345.6000000,915640
20220113,10:00:00,345.6900000,346.2200000,345.1800000,345.6800000,869510
20220113,11:00:00,345.6100000,346.4400000,343.7000000,344.9500000,4787660
20220113,12:00:00,344.9500000,347.2600000,344.8000000,346.6800000,5269890
20220113,13:00:00,346.6800000,346.6800000,344.7500000,346.0300000,3301100
20220113,14:00:00,346.0400000,346.2000000,344.3200000,344.5800000,2697340
20220113,15:00:00,344.5800000,344.9900000,335.3000000,335.7400000,27539710
20220113,16:00:00,335.9000000,339.4200000,334.8700000,337.7800000,10807510
20220113,17:00:00,337.9200000,341.2600000,337.5000000,340.4800000,9402790
20220113,18:00:00,340.4800000,340.8700000,334.1500000,336.8500000,16958220
20220113,19:00:00,336.8300000,336.9500000,333.4900000,334.6900000,16818240
20220113,20:00:00,336.6000000,340.4000000,335.2700000,337.9800000,8268230
20220113,21:00:00,337.9000000,337.9800000,335.3700000,336.8800000,2436830
20220113,22:00:00,336.8200000,338.7300000,336.4900000,338.0600000,2049330
20220113,23:00:00,338.0000000,338.9100000,337.2800000,337.5100000,1927510
20220114,00:00:00,337.5300000,337.9700000,335.0000000,337.6000000,2667150
20220114,08:00:00,338.5900000,340.0900000,337.5100000,339.4000000,3057410
20220114,09:00:00,339.2700000,340.9600000,337.1700000,337.9400000,2859230
20220114,10:00:00,337.9400000,339.4000000,337.2300000,339.0000000,1928820
20220114,11:00:00,339.1500000,340.4000000,335.4000000,337.1400000,7174070
20220114,12:00:00,337.3300000,339.5000000,335.1400000,335.6400000,6204700
20220114,13:00:00,335.6000000,336.9500000,327.7000000,330.4900000,17798440
20220114,14:00:00,330.4800000,331.7000000,326.0000000,328.4000000,13695080
20220114,15:00:00,328.2800000,331.4400000,327.2300000,330.6200000,6551210
20220114,16:00:00,330.7600000,332.2000000,329.7100000,330.8900000,4342010
20220114,17:00:00,330.8900000,330.8900000,321.5100000,326.3600000,19266390
20220114,18:00:00,326.3600000,336.8300000,326.0400000,334.7000000,18192020
20220114,19:00:00,334.6300000,335.5400000,331.4800000,332.2100000,10735070
20220114,20:00:00,331.1100000,334.3600000,330.6200000,334.1600000,3417340
20220114,21:00:00,334.1700000,335.9100000,332.4100000,334.0200000,2064980
20220114,22:00:00,334.0300000,334.4500000,332.5500000,333.9000000,1022400
20220114,23:00:00,333.9800000,335.5000000,333.4600000,335.0000000,1081650
20220115,00:00:00,334.9800000,335.7600000,334.2400000,335.7600000,1156140
20220117,08:00:00,335.9100000,338.9500000,333.0000000,334.8200000,4658010
20220117,09:00:00,334.8300000,336.8700000,334.7900000,335.9800000,1068720
20220117,10:00:00,335.9000000,338.3800000,335.8900000,337.6000000,2703730
20220117,11:00:00,337.5300000,338.7400000,335.1000000,335.1000000,6829610
20220117,12:00:00,335.1000000,336.9700000,328.5500000,330.8400000,12964220
20220117,13:00:00,330.7100000,332.5000000,328.8000000,329.4200000,7304960
20220117,14:00:00,329.3500000,330.2800000,325.4300000,327.5300000,9433730
20220117,15:00:00,327.5300000,328.1100000,324.5700000,326.7800000,7847760
20220117,16:00:00,326.7800000,329.0000000,325.7600000,326.8000000,3335400
20220117,17:00:00,326.7400000,328.3000000,325.3200000,326.4200000,4229890
20220117,18:00:00,326.4500000,326.4500000,319.5500000,320.4100000,12445280
20220117,19:00:00,320.4100000,328.0000000,319.1700000,327.3000000,15144200
20220117,20:00:00,327.9300000,330.0000000,327.0100000,329.1100000,4439760
20220117,21:00:00,329.1000000,329.3800000,327.5200000,328.4200000,1098360
20220117,22:00:00,328.4200000,329.2900000,327.7000000,327.8100000,1087990
